date:c,temperature:n,humidity:n,light:n,co2:n,occupancy:t
2015-02-07,23,17,145,443,no
2015-02-07,23,17,115,444,no
2015-02-07,23,17,131,445,no
2015-02-07,23,17,140,443,no
2015-02-07,23,17,168,444,no
2015-02-07,23,17,169,437,no
2015-02-07,23,17,176,437,no
2015-02-07,23,17,163,446,no
2015-02-07,23,17,170,446,no
2015-02-07,23,17,163,444,no
2015-02-07,23,17,151,442,no
2015-02-07,23,17,141,446,no
2015-02-07,23,17,139,446,no
2015-02-07,23,17,143,443,no
2015-02-07,23,17,139,439,no
2015-02-07,23,17,159,442,no
2015-02-07,23,17,157,441,no
2015-02-07,23,17,148,443,no
2015-02-07,23,17,139,444,no
2015-02-07,23,17,139,444,no
2015-02-07,23,17,152,444,no
2015-02-07,23,17,142,445,no
2015-02-07,23,17,127,448,no
2015-02-07,23,17,120,444,no
2015-02-07,22,17,123,443,no
2015-02-07,22,17,122,442,no
2015-02-07,23,17,117,437,no
2015-02-07,22,17,126,440,no
2015-02-07,22,17,124,440,no
2015-02-07,22,17,123,437,no
2015-02-07,22,17,138,436,no
2015-02-07,22,17,116,443,no
2015-02-07,22,17,123,442,no
2015-02-07,22,17,128,442,no
2015-02-07,22,17,127,441,no
2015-02-07,22,18,119,442,no
2015-02-07,22,18,110,442,no
2015-02-07,22,18,125,443,no
2015-02-07,22,18,116,442,no
2015-02-07,22,18,119,438,no
2015-02-07,22,18,116,441,no
2015-02-07,22,18,107,445,no
2015-02-07,22,18,107,440,no
2015-02-07,22,18,118,441,no
2015-02-07,22,18,100,441,no
2015-02-07,22,18,100,440,no
2015-02-07,22,18,100,443,no
2015-02-07,22,18,100,443,no
2015-02-07,22,18,100,444,no
2015-02-07,22,18,87,446,no
2015-02-07,22,18,87,445,no
2015-02-07,22,18,105,441,no
2015-02-07,22,18,105,442,no
2015-02-07,22,18,91,440,no
2015-02-07,22,18,98,441,no
2015-02-07,22,18,93,442,no
2015-02-07,22,18,87,439,no
2015-02-07,22,18,87,445,no
2015-02-07,22,18,87,444,no
2015-02-07,22,18,70,439,no
2015-02-07,22,18,89,441,no
2015-02-07,22,18,92,438,no
2015-02-07,22,18,81,437,no
2015-02-07,22,18,81,446,no
2015-02-07,22,18,77,445,no
2015-02-07,22,18,63,444,no
2015-02-07,22,18,82,442,no
2015-02-07,22,18,78,446,no
2015-02-07,22,18,78,447,no
2015-02-07,22,18,79,445,no
2015-02-07,22,18,74,446,no
2015-02-07,22,18,74,443,no
2015-02-07,22,18,74,441,no
2015-02-07,22,18,70,441,no
2015-02-07,22,18,57,439,no
2015-02-07,22,18,70,437,no
2015-02-07,22,18,68,438,no
2015-02-07,22,18,68,446,no
2015-02-07,22,18,64,442,no
2015-02-07,22,18,62,442,no
2015-02-07,22,18,68,438,no
2015-02-07,22,18,68,441,no
2015-02-07,22,18,50,441,no
2015-02-07,22,18,57,441,no
2015-02-07,22,18,65,443,no
2015-02-07,22,18,65,437,no
2015-02-07,22,18,52,442,no
2015-02-07,22,18,55,440,no
2015-02-07,22,18,62,439,no
2015-02-07,22,18,62,442,no
2015-02-07,22,18,44,442,no
2015-02-07,22,18,51,442,no
2015-02-07,22,18,63,442,no
2015-02-07,22,18,58,442,no
2015-02-07,22,18,44,441,no
2015-02-07,22,18,44,443,no
2015-02-07,22,18,44,443,no
2015-02-07,22,19,51,443,no
2015-02-07,22,19,54,447,no
2015-02-07,22,19,45,442,no
2015-02-07,22,19,48,443,no
2015-02-07,22,19,55,441,no
2015-02-07,22,19,55,440,no
2015-02-07,22,19,51,439,no
2015-02-07,22,19,37,442,no
2015-02-07,22,19,37,442,no
2015-02-07,22,19,37,439,no
2015-02-07,22,19,37,439,no
2015-02-07,22,19,37,441,no
2015-02-07,22,19,37,440,no
2015-02-07,22,19,37,440,no
2015-02-07,21,19,37,440,no
2015-02-07,21,19,37,439,no
2015-02-07,21,19,44,439,no
2015-02-07,21,19,34,437,no
2015-02-07,21,19,38,440,no
2015-02-07,21,19,34,441,no
2015-02-07,21,19,34,443,no
2015-02-07,21,19,48,444,no
2015-02-07,21,19,34,436,no
2015-02-07,21,19,41,437,no
2015-02-07,21,19,48,440,no
2015-02-07,21,19,48,439,no
2015-02-07,21,19,48,438,no
2015-02-07,21,19,42,438,no
2015-02-07,21,19,40,440,no
2015-02-07,21,19,41,438,no
2015-02-07,21,19,32,440,no
2015-02-07,21,19,37,438,no
2015-02-07,21,19,31,436,no
2015-02-07,21,19,37,436,no
2015-02-07,21,19,19,443,no
2015-02-07,21,19,31,440,no
2015-02-07,21,19,31,440,no
2015-02-07,21,19,22,434,no
2015-02-07,21,19,20,434,no
2015-02-07,21,19,27,440,no
2015-02-07,21,20,19,439,no
2015-02-07,21,20,24,435,no
2015-02-07,21,20,24,437,no
2015-02-07,21,20,24,436,no
2015-02-07,21,20,24,438,no
2015-02-07,21,20,24,441,no
2015-02-07,21,20,24,440,no
2015-02-07,21,20,24,438,no
2015-02-07,21,20,24,436,no
2015-02-07,21,20,24,440,no
2015-02-07,21,20,24,444,no
2015-02-07,21,20,12,444,no
2015-02-07,21,20,6,437,no
2015-02-07,21,20,6,440,no
2015-02-07,21,20,6,434,no
2015-02-07,21,20,6,439,no
2015-02-07,21,20,6,444,no
2015-02-07,21,20,6,446,no
2015-02-07,21,20,12,437,no
2015-02-07,21,20,14,436,no
2015-02-07,21,20,10,438,no
2015-02-07,21,20,9,441,no
2015-02-07,21,20,9,444,no
2015-02-07,21,20,7,439,no
2015-02-07,21,20,7,439,no
2015-02-07,21,20,7,442,no
2015-02-07,21,20,11,439,no
2015-02-07,21,20,14,437,no
2015-02-07,21,20,14,439,no
2015-02-07,21,20,11,440,no
2015-02-07,21,20,14,441,no
2015-02-07,21,20,14,441,no
2015-02-07,21,20,14,439,no
2015-02-07,21,20,14,437,no
2015-02-07,21,20,14,436,no
2015-02-07,21,20,14,437,no
2015-02-07,21,20,14,438,no
2015-02-07,21,20,14,441,no
2015-02-07,21,20,14,441,no
2015-02-07,21,21,14,434,no
2015-02-07,21,21,14,438,no
2015-02-07,21,21,14,443,no
2015-02-07,21,20,14,441,no
2015-02-07,21,21,14,437,no
2015-02-07,21,21,14,435,no
2015-02-07,21,21,5,441,no
2015-02-07,21,21,0,443,no
2015-02-07,21,21,0,439,no
2015-02-07,21,21,0,438,no
2015-02-07,21,21,0,437,no
2015-02-07,21,21,0,438,no
2015-02-07,21,21,0,438,no
2015-02-07,21,21,0,443,no
2015-02-07,21,21,0,439,no
2015-02-07,21,21,0,439,no
2015-02-07,21,21,0,440,no
2015-02-07,21,21,0,440,no
2015-02-07,21,21,0,432,no
2015-02-07,21,21,0,435,no
2015-02-07,21,21,0,437,no
2015-02-07,21,21,0,442,no
2015-02-07,21,21,0,431,no
2015-02-07,21,21,0,437,no
2015-02-07,21,21,0,434,no
2015-02-07,21,21,0,440,no
2015-02-07,21,21,0,440,no
2015-02-07,21,21,0,440,no
2015-02-07,21,21,0,436,no
2015-02-07,21,21,0,435,no
2015-02-07,21,21,0,440,no
2015-02-07,21,21,0,438,no
2015-02-07,21,21,0,435,no
2015-02-07,21,21,0,435,no
2015-02-07,21,21,0,434,no
2015-02-07,21,21,0,436,no
2015-02-07,21,21,0,440,no
2015-02-07,21,21,0,441,no
2015-02-07,21,21,0,442,no
2015-02-07,21,21,0,436,no
2015-02-07,21,21,0,437,no
2015-02-07,21,21,0,442,no
2015-02-07,21,21,0,442,no
2015-02-07,21,21,0,440,no
2015-02-07,21,21,0,437,no
2015-02-07,21,21,0,437,no
2015-02-07,21,21,0,436,no
2015-02-07,21,21,0,434,no
2015-02-07,21,21,0,436,no
2015-02-07,21,21,0,439,no
2015-02-07,21,21,0,439,no
2015-02-07,21,22,0,436,no
2015-02-07,20,22,0,439,no
2015-02-07,20,22,0,443,no
2015-02-07,21,22,0,438,no
2015-02-07,21,22,0,435,no
2015-02-07,20,22,0,434,no
2015-02-07,20,22,0,438,no
2015-02-07,20,22,0,431,no
2015-02-07,20,22,0,430,no
2015-02-07,20,22,0,437,no
2015-02-07,20,22,0,439,no
2015-02-07,21,22,0,437,no
2015-02-07,20,22,0,444,no
2015-02-07,20,22,0,435,no
2015-02-07,20,22,0,434,no
2015-02-07,20,22,0,438,no
2015-02-07,20,22,0,442,no
2015-02-07,20,22,0,433,no
2015-02-07,20,22,0,433,no
2015-02-07,20,22,0,433,no
2015-02-07,20,22,0,432,no
2015-02-07,20,22,0,439,no
2015-02-07,20,22,0,441,no
2015-02-07,20,22,0,443,no
2015-02-07,20,22,0,445,no
2015-02-07,20,22,0,440,no
2015-02-07,20,22,0,433,no
2015-02-07,20,22,0,436,no
2015-02-07,20,22,0,441,no
2015-02-07,20,22,0,433,no
2015-02-07,20,22,0,434,no
2015-02-07,20,22,0,434,no
2015-02-07,20,22,0,437,no
2015-02-07,20,22,0,439,no
2015-02-07,20,22,0,439,no
2015-02-07,20,22,0,432,no
2015-02-07,20,22,0,442,no
2015-02-07,20,23,0,439,no
2015-02-07,20,23,0,432,no
2015-02-07,20,23,0,434,no
2015-02-07,20,23,0,434,no
2015-02-07,20,23,0,435,no
2015-02-07,20,23,0,437,no
2015-02-07,20,23,0,437,no
2015-02-07,20,23,0,437,no
2015-02-07,20,23,0,436,no
2015-02-07,20,23,0,438,no
2015-02-07,20,23,0,428,no
2015-02-07,20,23,0,433,no
2015-02-07,20,23,0,435,no
2015-02-07,20,23,0,440,no
2015-02-07,20,23,0,439,no
2015-02-07,20,23,0,440,no
2015-02-07,20,23,0,438,no
2015-02-07,20,23,0,437,no
2015-02-07,20,23,0,436,no
2015-02-07,20,23,0,436,no
2015-02-07,20,23,0,435,no
2015-02-07,20,23,0,432,no
2015-02-07,20,23,0,436,no
2015-02-07,20,23,0,441,no
2015-02-07,20,23,0,437,no
2015-02-07,20,23,0,438,no
2015-02-07,20,23,0,436,no
2015-02-07,20,23,0,438,no
2015-02-07,20,23,0,435,no
2015-02-07,20,23,0,441,no
2015-02-07,20,23,0,436,no
2015-02-07,20,23,0,435,no
2015-02-07,20,23,0,438,no
2015-02-07,20,23,0,439,no
2015-02-07,20,23,0,440,no
2015-02-07,20,23,0,442,no
2015-02-07,20,23,0,440,no
2015-02-07,20,23,0,439,no
2015-02-07,20,23,0,437,no
2015-02-07,20,23,0,433,no
2015-02-07,20,23,0,439,no
2015-02-07,20,23,0,439,no
2015-02-07,20,23,0,435,no
2015-02-07,20,24,0,439,no
2015-02-07,20,24,0,441,no
2015-02-07,20,24,0,441,no
2015-02-07,20,24,0,442,no
2015-02-07,20,24,0,440,no
2015-02-07,20,24,0,440,no
2015-02-07,20,24,0,444,no
2015-02-07,20,24,0,443,no
2015-02-07,20,24,0,442,no
2015-02-07,20,24,0,441,no
2015-02-07,20,24,0,440,no
2015-02-07,20,24,0,442,no
2015-02-07,20,24,0,435,no
2015-02-07,20,24,0,438,no
2015-02-07,20,24,0,442,no
2015-02-07,20,24,0,436,no
2015-02-07,20,24,0,440,no
2015-02-07,20,24,0,445,no
2015-02-07,20,24,0,441,no
2015-02-07,20,24,0,443,no
2015-02-07,20,24,0,439,no
2015-02-07,20,24,0,439,no
2015-02-07,20,24,0,444,no
2015-02-07,20,24,0,439,no
2015-02-07,20,24,0,439,no
2015-02-07,20,24,0,437,no
2015-02-07,20,24,0,435,no
2015-02-07,20,24,0,440,no
2015-02-07,20,24,0,435,no
2015-02-07,20,24,0,440,no
2015-02-07,20,24,0,440,no
2015-02-07,20,24,0,445,no
2015-02-07,20,24,0,442,no
2015-02-07,20,24,0,441,no
2015-02-07,20,24,0,442,no
2015-02-07,20,24,0,440,no
2015-02-07,20,24,0,439,no
2015-02-07,20,25,0,446,no
2015-02-07,20,24,0,445,no
2015-02-07,20,25,0,444,no
2015-02-07,20,25,0,445,no
2015-02-07,20,25,0,444,no
2015-02-07,20,25,0,444,no
2015-02-07,20,25,0,443,no
2015-02-07,20,25,0,443,no
2015-02-07,20,25,0,443,no
2015-02-07,20,25,0,442,no
2015-02-07,20,25,0,447,no
2015-02-07,20,25,0,442,no
2015-02-07,20,25,0,442,no
2015-02-07,20,25,0,434,no
2015-02-07,20,25,0,439,no
2015-02-07,20,25,0,440,no
2015-02-07,20,25,0,439,no
2015-02-07,20,25,0,437,no
2015-02-07,20,25,0,442,no
2015-02-07,20,25,0,446,no
2015-02-07,20,25,0,442,no
2015-02-07,20,25,0,441,no
2015-02-07,20,25,0,441,no
2015-02-07,20,25,0,443,no
2015-02-07,20,25,0,442,no
2015-02-07,20,25,0,439,no
2015-02-07,20,25,0,443,no
2015-02-07,20,25,0,441,no
2015-02-07,20,25,0,441,no
2015-02-07,20,25,0,444,no
2015-02-07,20,25,0,446,no
2015-02-07,20,25,0,447,no
2015-02-07,20,25,0,445,no
2015-02-07,20,25,0,443,no
2015-02-07,20,25,0,444,no
2015-02-07,20,25,0,445,no
2015-02-07,20,25,0,443,no
2015-02-07,20,25,0,441,no
2015-02-07,20,25,0,441,no
2015-02-07,20,25,0,439,no
2015-02-07,20,25,0,447,no
2015-02-07,20,25,0,447,no
2015-02-07,20,25,0,442,no
2015-02-07,20,25,0,439,no
2015-02-07,20,25,0,440,no
2015-02-07,20,25,0,440,no
2015-02-07,20,25,0,442,no
2015-02-07,20,25,0,440,no
2015-02-07,20,25,0,440,no
2015-02-07,20,25,0,440,no
2015-02-07,20,26,0,440,no
2015-02-07,20,26,0,441,no
2015-02-07,20,26,0,443,no
2015-02-07,20,26,0,442,no
2015-02-07,20,26,0,445,no
2015-02-07,20,26,0,441,no
2015-02-07,20,26,0,440,no
2015-02-07,20,26,0,440,no
2015-02-07,20,26,0,434,no
2015-02-07,20,26,0,440,no
2015-02-07,20,26,0,443,no
2015-02-07,20,26,0,443,no
2015-02-07,20,26,0,441,no
2015-02-07,20,26,0,443,no
2015-02-07,20,26,0,444,no
2015-02-07,20,26,0,446,no
2015-02-07,20,26,0,436,no
2015-02-07,20,26,0,439,no
2015-02-07,20,26,0,436,no
2015-02-07,20,26,0,443,no
2015-02-07,20,26,0,446,no
2015-02-07,20,26,0,446,no
2015-02-07,20,26,0,441,no
2015-02-07,20,26,0,440,no
2015-02-07,20,26,0,439,no
2015-02-07,20,26,0,444,no
2015-02-07,20,26,0,441,no
2015-02-07,20,26,0,439,no
2015-02-07,20,26,0,441,no
2015-02-07,20,26,0,444,no
2015-02-07,20,26,0,439,no
2015-02-07,20,26,0,438,no
2015-02-07,20,26,0,438,no
2015-02-07,20,26,0,440,no
2015-02-07,20,26,0,443,no
2015-02-07,20,26,0,435,no
2015-02-07,20,27,0,439,no
2015-02-07,20,27,0,438,no
2015-02-07,20,27,0,440,no
2015-02-07,20,27,0,438,no
2015-02-07,20,27,0,441,no
2015-02-07,20,27,0,435,no
2015-02-07,20,27,0,437,no
2015-02-07,20,27,0,438,no
2015-02-07,20,27,0,441,no
2015-02-07,20,27,0,442,no
2015-02-07,20,27,0,442,no
2015-02-07,20,27,0,441,no
2015-02-07,20,27,0,444,no
2015-02-07,20,27,0,441,no
2015-02-07,20,27,0,440,no
2015-02-07,20,27,0,430,no
2015-02-07,20,27,0,433,no
2015-02-07,20,27,0,443,no
2015-02-07,20,27,0,439,no
2015-02-07,20,27,0,441,no
2015-02-07,20,27,0,443,no
2015-02-07,20,27,0,439,no
2015-02-07,20,27,0,437,no
2015-02-07,20,27,0,438,no
2015-02-07,20,27,0,438,no
2015-02-07,20,27,0,445,no
2015-02-07,20,27,0,443,no
2015-02-07,20,27,0,441,no
2015-02-07,20,27,0,442,no
2015-02-07,20,27,0,443,no
2015-02-07,20,27,0,441,no
2015-02-07,20,27,0,438,no
2015-02-07,20,27,0,438,no
2015-02-07,20,27,0,439,no
2015-02-07,20,27,0,441,no
2015-02-07,20,27,0,444,no
2015-02-07,20,27,0,442,no
2015-02-07,20,27,0,438,no
2015-02-07,20,27,0,441,no
2015-02-07,20,27,0,441,no
2015-02-07,20,27,0,443,no
2015-02-07,20,27,0,442,no
2015-02-07,20,27,0,446,no
2015-02-07,20,27,0,444,no
2015-02-07,20,27,0,438,no
2015-02-07,20,27,0,438,no
2015-02-07,20,27,0,437,no
2015-02-07,20,27,0,437,no
2015-02-07,20,27,0,444,no
2015-02-07,20,28,0,444,no
2015-02-07,20,27,0,442,no
2015-02-07,20,28,0,440,no
2015-02-07,20,28,0,441,no
2015-02-07,20,28,0,444,no
2015-02-07,20,28,0,438,no
2015-02-07,20,28,0,444,no
2015-02-07,20,28,0,445,no
2015-02-07,20,28,0,440,no
2015-02-07,20,28,0,441,no
2015-02-07,20,28,0,437,no
2015-02-07,20,28,0,435,no
2015-02-07,20,28,0,442,no
2015-02-07,20,28,0,443,no
2015-02-07,20,28,0,441,no
2015-02-07,20,28,0,439,no
2015-02-07,20,28,0,437,no
2015-02-07,20,28,0,440,no
2015-02-07,20,28,0,439,no
2015-02-07,20,28,0,438,no
2015-02-07,20,28,0,438,no
2015-02-07,20,28,0,443,no
2015-02-07,20,28,0,439,no
2015-02-07,20,28,0,441,no
2015-02-07,20,28,0,438,no
2015-02-07,20,28,0,440,no
2015-02-07,20,28,0,436,no
2015-02-07,20,28,0,438,no
2015-02-07,20,28,0,437,no
2015-02-07,20,28,0,435,no
2015-02-07,20,28,0,439,no
2015-02-07,20,28,0,438,no
2015-02-07,20,28,0,442,no
2015-02-07,20,28,0,440,no
2015-02-07,20,28,0,436,no
2015-02-07,20,28,0,434,no
2015-02-07,20,28,0,433,no
2015-02-07,20,28,0,434,no
2015-02-07,20,28,0,432,no
2015-02-07,20,28,0,432,no
2015-02-07,20,28,0,431,no
2015-02-07,20,28,0,435,no
2015-02-07,20,28,0,438,no
2015-02-07,20,28,0,440,no
2015-02-07,20,28,0,441,no
2015-02-07,20,28,0,436,no
2015-02-07,20,28,0,436,no
2015-02-07,20,28,0,439,no
2015-02-07,20,29,0,437,no
2015-02-07,20,29,0,431,no
2015-02-07,20,29,0,434,no
2015-02-07,20,28,0,438,no
2015-02-07,20,29,0,437,no
2015-02-07,20,29,0,439,no
2015-02-07,20,29,0,437,no
2015-02-07,20,29,0,441,no
2015-02-07,20,29,0,441,no
2015-02-07,20,29,0,440,no
2015-02-07,20,29,0,440,no
2015-02-07,20,29,0,440,no
2015-02-07,20,29,0,436,no
2015-02-07,20,29,0,439,no
2015-02-07,20,29,0,441,no
2015-02-07,20,29,0,438,no
2015-02-07,20,29,0,435,no
2015-02-07,20,29,0,436,no
2015-02-07,20,29,0,440,no
2015-02-07,20,29,0,438,no
2015-02-07,20,29,0,440,no
2015-02-07,20,29,0,441,no
2015-02-07,20,29,0,438,no
2015-02-07,20,29,0,440,no
2015-02-07,20,29,0,442,no
2015-02-07,20,29,0,439,no
2015-02-07,20,29,0,435,no
2015-02-07,20,29,0,437,no
2015-02-07,20,29,0,439,no
2015-02-07,20,29,0,439,no
2015-02-07,20,29,0,441,no
2015-02-07,20,29,0,441,no
2015-02-07,20,29,0,445,no
2015-02-07,20,29,0,444,no
2015-02-07,20,29,0,438,no
2015-02-07,20,29,0,439,no
2015-02-07,20,29,0,434,no
2015-02-07,20,29,0,432,no
2015-02-07,20,29,0,433,no
2015-02-07,20,29,0,433,no
2015-02-07,20,29,0,439,no
2015-02-07,20,29,0,440,no
2015-02-07,20,29,0,439,no
2015-02-07,20,29,0,438,no
2015-02-07,20,29,0,438,no
2015-02-07,20,29,0,441,no
2015-02-07,20,29,0,439,no
2015-02-07,20,29,0,438,no
2015-02-07,20,29,0,444,no
2015-02-07,20,29,0,439,no
2015-02-07,20,29,0,438,no
2015-02-07,20,29,0,440,no
2015-02-07,20,29,0,438,no
2015-02-07,20,29,0,438,no
2015-02-07,20,29,0,439,no
2015-02-07,20,29,0,438,no
2015-02-07,20,29,0,440,no
2015-02-07,20,29,0,436,no
2015-02-07,20,29,0,438,no
2015-02-07,20,29,0,441,no
2015-02-07,20,29,0,440,no
2015-02-07,20,29,0,435,no
2015-02-07,20,29,0,438,no
2015-02-07,20,29,0,440,no
2015-02-07,20,29,0,433,no
2015-02-07,20,29,0,433,no
2015-02-07,20,29,0,432,no
2015-02-07,20,29,0,437,no
2015-02-07,20,29,0,435,no
2015-02-07,20,29,0,438,no
2015-02-07,20,29,0,438,no
2015-02-07,20,29,0,439,no
2015-02-07,20,29,0,437,no
2015-02-07,20,29,0,432,no
2015-02-07,20,29,0,438,no
2015-02-07,20,29,0,441,no
2015-02-07,20,29,0,438,no
2015-02-08,20,29,0,439,no
2015-02-08,20,29,0,439,no
2015-02-08,20,30,0,438,no
2015-02-08,20,29,0,437,no
2015-02-08,20,30,0,440,no
2015-02-08,20,30,0,441,no
2015-02-08,20,30,0,438,no
2015-02-08,20,30,0,439,no
2015-02-08,20,30,0,441,no
2015-02-08,20,30,0,440,no
2015-02-08,20,30,0,440,no
2015-02-08,20,30,0,442,no
2015-02-08,20,30,0,442,no
2015-02-08,20,30,0,442,no
2015-02-08,20,30,0,440,no
2015-02-08,20,30,0,437,no
2015-02-08,20,30,0,435,no
2015-02-08,20,30,0,443,no
2015-02-08,20,30,0,437,no
2015-02-08,20,30,0,437,no
2015-02-08,20,30,0,436,no
2015-02-08,20,30,0,437,no
2015-02-08,20,30,0,438,no
2015-02-08,20,30,0,440,no
2015-02-08,20,30,0,440,no
2015-02-08,20,30,0,440,no
2015-02-08,20,30,0,442,no
2015-02-08,20,30,0,440,no
2015-02-08,20,30,0,434,no
2015-02-08,20,30,0,436,no
2015-02-08,20,30,0,437,no
2015-02-08,20,30,0,438,no
2015-02-08,20,30,0,441,no
2015-02-08,20,30,0,440,no
2015-02-08,20,30,0,440,no
2015-02-08,20,30,0,437,no
2015-02-08,20,30,0,436,no
2015-02-08,20,30,0,434,no
2015-02-08,20,30,0,430,no
2015-02-08,20,30,0,434,no
2015-02-08,20,30,0,436,no
2015-02-08,20,30,0,439,no
2015-02-08,20,30,0,435,no
2015-02-08,20,30,0,440,no
2015-02-08,20,30,0,443,no
2015-02-08,20,30,0,439,no
2015-02-08,20,30,0,438,no
2015-02-08,20,30,0,440,no
2015-02-08,20,30,0,446,no
2015-02-08,20,30,0,441,no
2015-02-08,20,30,0,442,no
2015-02-08,20,30,0,442,no
2015-02-08,20,30,0,440,no
2015-02-08,20,30,0,437,no
2015-02-08,20,30,0,437,no
2015-02-08,20,30,0,435,no
2015-02-08,20,30,0,434,no
2015-02-08,20,30,0,436,no
2015-02-08,20,30,0,439,no
2015-02-08,20,30,0,437,no
2015-02-08,20,30,0,436,no
2015-02-08,20,30,0,437,no
2015-02-08,20,30,0,439,no
2015-02-08,20,30,0,437,no
2015-02-08,20,30,0,437,no
2015-02-08,20,30,0,438,no
2015-02-08,20,30,0,436,no
2015-02-08,20,30,0,431,no
2015-02-08,20,30,0,433,no
2015-02-08,20,30,0,436,no
2015-02-08,20,30,0,438,no
2015-02-08,20,30,0,437,no
2015-02-08,20,30,0,439,no
2015-02-08,20,30,0,438,no
2015-02-08,20,30,0,437,no
2015-02-08,20,30,0,437,no
2015-02-08,20,30,0,442,no
2015-02-08,20,30,0,443,no
2015-02-08,20,30,0,441,no
2015-02-08,20,30,0,445,no
2015-02-08,20,30,0,439,no
2015-02-08,20,30,0,437,no
2015-02-08,20,30,0,438,no
2015-02-08,20,30,0,439,no
2015-02-08,20,30,0,434,no
2015-02-08,20,30,0,434,no
2015-02-08,20,30,0,437,no
2015-02-08,20,30,0,442,no
2015-02-08,20,30,0,444,no
2015-02-08,20,30,0,446,no
2015-02-08,20,30,0,439,no
2015-02-08,20,30,0,442,no
2015-02-08,20,30,0,440,no
2015-02-08,20,30,0,440,no
2015-02-08,20,30,0,439,no
2015-02-08,20,30,0,443,no
2015-02-08,20,30,0,436,no
2015-02-08,20,30,0,438,no
2015-02-08,20,30,0,437,no
2015-02-08,20,30,0,442,no
2015-02-08,20,30,0,441,no
2015-02-08,20,30,0,439,no
2015-02-08,20,30,0,442,no
2015-02-08,20,30,0,437,no
2015-02-08,20,30,0,438,no
2015-02-08,20,30,0,443,no
2015-02-08,20,30,0,437,no
2015-02-08,20,30,0,433,no
2015-02-08,20,30,0,435,no
2015-02-08,20,30,0,436,no
2015-02-08,20,30,0,440,no
2015-02-08,20,31,0,439,no
2015-02-08,20,31,0,441,no
2015-02-08,20,31,0,439,no
2015-02-08,20,31,0,440,no
2015-02-08,20,31,0,436,no
2015-02-08,20,31,0,436,no
2015-02-08,20,31,0,438,no
2015-02-08,19,31,0,435,no
2015-02-08,20,31,0,439,no
2015-02-08,20,31,0,439,no
2015-02-08,19,31,0,437,no
2015-02-08,19,31,0,440,no
2015-02-08,19,31,0,442,no
2015-02-08,19,31,0,441,no
2015-02-08,19,31,0,440,no
2015-02-08,19,31,0,433,no
2015-02-08,19,31,0,440,no
2015-02-08,20,31,0,435,no
2015-02-08,19,31,0,436,no
2015-02-08,19,31,0,436,no
2015-02-08,19,31,0,432,no
2015-02-08,19,31,0,439,no
2015-02-08,19,31,0,441,no
2015-02-08,19,31,0,438,no
2015-02-08,19,31,0,438,no
2015-02-08,19,31,0,438,no
2015-02-08,19,31,0,434,no
2015-02-08,19,31,0,439,no
2015-02-08,19,31,0,438,no
2015-02-08,19,31,0,440,no
2015-02-08,19,31,0,436,no
2015-02-08,19,31,0,437,no
2015-02-08,19,31,0,437,no
2015-02-08,19,31,0,446,no
2015-02-08,20,31,0,447,no
2015-02-08,19,31,0,440,no
2015-02-08,19,31,0,441,no
2015-02-08,19,31,0,438,no
2015-02-08,19,31,0,434,no
2015-02-08,19,31,0,435,no
2015-02-08,19,31,0,439,no
2015-02-08,19,31,0,439,no
2015-02-08,19,31,0,435,no
2015-02-08,19,31,0,441,no
2015-02-08,19,31,0,441,no
2015-02-08,19,31,0,437,no
2015-02-08,19,31,0,434,no
2015-02-08,19,31,0,434,no
2015-02-08,19,31,0,439,no
2015-02-08,19,31,0,442,no
2015-02-08,19,31,0,440,no
2015-02-08,19,31,0,443,no
2015-02-08,19,31,0,442,no
2015-02-08,19,31,0,437,no
2015-02-08,19,31,0,435,no
2015-02-08,19,31,0,437,no
2015-02-08,19,31,0,442,no
2015-02-08,19,31,0,435,no
2015-02-08,19,31,0,437,no
2015-02-08,19,31,0,439,no
2015-02-08,19,31,0,436,no
2015-02-08,19,31,0,434,no
2015-02-08,19,31,0,433,no
2015-02-08,19,31,0,440,no
2015-02-08,19,31,0,436,no
2015-02-08,19,31,0,434,no
2015-02-08,19,31,0,432,no
2015-02-08,19,31,0,437,no
2015-02-08,19,31,0,437,no
2015-02-08,19,31,0,441,no
2015-02-08,19,31,0,440,no
2015-02-08,19,31,0,441,no
2015-02-08,19,31,0,440,no
2015-02-08,19,31,0,440,no
2015-02-08,19,31,0,441,no
2015-02-08,19,31,0,435,no
2015-02-08,19,31,0,439,no
2015-02-08,19,31,0,438,no
2015-02-08,19,31,0,437,no
2015-02-08,19,31,0,437,no
2015-02-08,19,31,0,437,no
2015-02-08,19,31,0,436,no
2015-02-08,19,31,0,437,no
2015-02-08,19,31,0,436,no
2015-02-08,19,31,0,437,no
2015-02-08,19,31,0,438,no
2015-02-08,19,31,0,437,no
2015-02-08,19,31,0,431,no
2015-02-08,19,31,0,433,no
2015-02-08,19,31,0,439,no
2015-02-08,19,31,0,438,no
2015-02-08,19,31,0,438,no
2015-02-08,19,31,0,441,no
2015-02-08,19,31,0,438,no
2015-02-08,19,31,0,437,no
2015-02-08,19,31,0,437,no
2015-02-08,19,31,0,437,no
2015-02-08,19,31,0,437,no
2015-02-08,19,31,0,434,no
2015-02-08,19,31,0,438,no
2015-02-08,19,31,0,443,no
2015-02-08,19,31,0,439,no
2015-02-08,19,31,0,440,no
2015-02-08,19,31,0,434,no
2015-02-08,19,31,0,435,no
2015-02-08,19,31,0,432,no
